starttime;site;masl;magl;x;y;sensor;temperature;humidity
2025-01-16 23:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;90.5
2025-01-16 23:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;90.3
2025-01-16 23:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.5
2025-01-17 00:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.4
2025-01-17 00:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.4
2025-01-17 00:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.5
2025-01-17 00:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.5
2025-01-17 00:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.6
2025-01-17 00:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.8
2025-01-17 01:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.8
2025-01-17 01:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.7
2025-01-17 01:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.8
2025-01-17 01:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.9
2025-01-17 01:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;91
2025-01-17 01:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91
2025-01-17 02:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;90.9
2025-01-17 02:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91
2025-01-17 02:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.2
2025-01-17 02:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.3
2025-01-17 02:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.1
2025-01-17 02:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.2
2025-01-17 03:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.1
2025-01-17 03:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.2
2025-01-17 03:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.1
2025-01-17 03:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91.1
2025-01-17 03:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;91
2025-01-17 03:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;90.6
2025-01-17 04:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;90
2025-01-17 04:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;89.7
2025-01-17 04:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;89.7
2025-01-17 04:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;89.5
2025-01-17 04:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.2
2025-01-17 04:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.2
2025-01-17 05:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.2
2025-01-17 05:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;89.7
2025-01-17 05:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;89.9
2025-01-17 05:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.3
2025-01-17 05:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;90.9
2025-01-17 05:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;91
2025-01-17 06:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;91
2025-01-17 06:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;91.2
2025-01-17 06:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;90.8
2025-01-17 06:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;90.7
2025-01-17 06:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;90.8
2025-01-17 06:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;91
2025-01-17 07:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.3
2025-01-17 07:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.4
2025-01-17 07:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;90.1
2025-01-17 07:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;89.8
2025-01-17 07:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;90.4
2025-01-17 07:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;90.6
2025-01-17 08:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.3
2025-01-17 08:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;90.4
2025-01-17 08:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1;90.6
2025-01-17 08:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;91.1
2025-01-17 08:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;91.4
2025-01-17 08:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;91.8
2025-01-17 09:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;91.9
2025-01-17 09:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;92.3
2025-01-17 09:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;92.2
2025-01-17 09:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;91
2025-01-17 09:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;90.8
2025-01-17 10:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;90.5
2025-01-17 10:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.4;89.9
2025-01-17 10:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.4;89.5
2025-01-17 10:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.4;89.7
2025-01-17 10:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.9
2025-01-17 10:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.9
2025-01-17 11:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.6;88.6
2025-01-17 11:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.6;88.9
2025-01-17 11:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.6;88.9
2025-01-17 11:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.5
2025-01-17 11:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.2
2025-01-17 11:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.6;87.7
2025-01-17 12:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.1
2025-01-17 12:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;88.6
2025-01-17 12:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.4;88.5
2025-01-17 12:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;87.8
2025-01-17 12:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;88.2
2025-01-17 12:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;87.8
2025-01-17 13:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;87.7
2025-01-17 13:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;87.3
2025-01-17 13:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;87.6
2025-01-17 13:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;87.3
2025-01-17 13:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;87.6
2025-01-17 13:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;86.8
2025-01-17 14:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;86.5
2025-01-17 14:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;86.5
2025-01-17 14:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.2;86.4
2025-01-17 14:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;86.8
2025-01-17 14:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;86.7
2025-01-17 15:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.1;87.4
2025-01-17 15:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;87.9
2025-01-17 15:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;87.6
2025-01-17 15:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.9;88
2025-01-17 15:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;87.9
2025-01-17 15:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;88.4
2025-01-17 16:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;88.8
2025-01-17 16:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.6;89.4
2025-01-17 16:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.5;89.8
2025-01-17 16:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.5;89.8
2025-01-17 16:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.5;89.7
2025-01-17 16:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.4;90
2025-01-17 17:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.4;90
2025-01-17 17:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.3;90.3
2025-01-17 17:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.2;90.4
2025-01-17 17:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.2;90.3
2025-01-17 17:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.1;90.4
2025-01-17 17:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.1;90.6
2025-01-17 18:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0;90.9
2025-01-17 18:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0;90.7
2025-01-17 18:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0;90.7
2025-01-17 18:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.1;90.9
2025-01-17 18:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.1;90.9
2025-01-17 18:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.1;90.9
2025-01-17 19:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.2;91
2025-01-17 19:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.2;91.1
2025-01-17 19:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.2;91.1
2025-01-17 19:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.3;91.3
2025-01-17 19:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.3;91.3
2025-01-17 19:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;91.5
2025-01-17 20:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;91.4
2025-01-17 20:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;91.3
2025-01-17 20:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.3
2025-01-17 20:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.2
2025-01-17 20:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.1
2025-01-17 20:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.2
2025-01-17 21:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.2
2025-01-17 21:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91
2025-01-17 21:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-17 21:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-17 21:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.2
2025-01-17 22:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.1
2025-01-17 22:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.1
2025-01-17 22:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-17 22:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.3
2025-01-17 22:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.1
2025-01-17 22:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.8
2025-01-17 23:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.2
2025-01-17 23:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.1
2025-01-17 23:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.9
2025-01-17 23:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-17 23:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.8
2025-01-17 23:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.1
2025-01-18 00:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-18 00:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91
2025-01-18 00:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.2
2025-01-18 00:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.7
2025-01-18 00:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.7
2025-01-18 00:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.7
2025-01-18 01:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.6
2025-01-18 01:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.7
2025-01-18 01:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.7
2025-01-18 01:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.6
2025-01-18 01:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.5
2025-01-18 01:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.2
2025-01-18 02:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;90.8
2025-01-18 02:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.4
2025-01-18 02:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.4
2025-01-18 02:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.3
2025-01-18 02:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.3
2025-01-18 02:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;90.2
2025-01-18 03:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;90.2
2025-01-18 03:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;90.4
2025-01-18 03:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;90.8
2025-01-18 03:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;90.7
2025-01-18 03:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.2
2025-01-18 03:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;91.4
2025-01-18 04:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.5
2025-01-18 04:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;91.8
2025-01-18 04:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.4
2025-01-18 04:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.4
2025-01-18 04:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;91.4
2025-01-18 04:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;91.2
2025-01-18 05:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;91
2025-01-18 05:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;91.1
2025-01-18 05:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.8
2025-01-18 05:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.8
2025-01-18 05:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.7
2025-01-18 05:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.8
2025-01-18 06:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.9
2025-01-18 06:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.8
2025-01-18 06:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.8
2025-01-18 06:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.6
2025-01-18 06:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;90.6
2025-01-18 06:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.2
2025-01-18 07:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.4
2025-01-18 07:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.5
2025-01-18 07:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;90.6
2025-01-18 07:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;90.9
2025-01-18 07:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;90.8
2025-01-18 07:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.2
2025-01-18 08:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.2
2025-01-18 08:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.3
2025-01-18 08:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.4
2025-01-18 08:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.4
2025-01-18 08:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;91.9
2025-01-18 08:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;92.1
2025-01-18 09:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;92
2025-01-18 09:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;92
2025-01-18 09:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;92.1
2025-01-18 09:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;92.3
2025-01-18 09:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;91.7
2025-01-18 09:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;92
2025-01-18 10:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;92.3
2025-01-18 10:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;92.2
2025-01-18 10:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;92.1
2025-01-18 10:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;92.1
2025-01-18 10:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;92.1
2025-01-18 10:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;93.1
2025-01-18 11:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;92.4
2025-01-18 11:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;92.8
2025-01-18 11:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;93.3
2025-01-18 11:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;94.5
2025-01-18 11:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;94.5
2025-01-18 11:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;94.7
2025-01-18 12:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.3;94.2
2025-01-18 12:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.2;94.8
2025-01-18 12:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.1;96.4
2025-01-18 12:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.5;98.1
2025-01-18 12:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.8;97.3
2025-01-18 12:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;96.3
2025-01-18 13:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;97.5
2025-01-18 13:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.5;94.6
2025-01-18 13:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.7;93.8
2025-01-18 13:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.8;91.1
2025-01-18 13:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.7;90.7
2025-01-18 13:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.8;89.4
2025-01-18 14:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.7;90.4
2025-01-18 14:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.7;88.7
2025-01-18 14:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;88.8
2025-01-18 14:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;1.3;84.4
2025-01-18 14:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.7;83.6
2025-01-18 15:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.4;84.3
2025-01-18 15:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0.1;85
2025-01-18 15:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;0;85.2
2025-01-18 15:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.2;85.5
2025-01-18 15:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.3;85.8
2025-01-18 15:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;86.2
2025-01-18 16:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.4;86.7
2025-01-18 16:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;87.1
2025-01-18 16:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.5;88
2025-01-18 16:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.6;88.8
2025-01-18 16:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;89.4
2025-01-18 16:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.7;89.6
2025-01-18 17:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;89.8
2025-01-18 17:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;90
2025-01-18 17:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;90.3
2025-01-18 17:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.8;90.3
2025-01-18 17:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.5
2025-01-18 17:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.7
2025-01-18 18:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;90.8
2025-01-18 18:10;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;91
2025-01-18 18:20;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-0.9;91.1
2025-01-18 18:30;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;91.5
2025-01-18 18:40;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1;92.1
2025-01-18 18:50;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.1;92
2025-01-18 19:00;Zürich - Schulhaus-Borrweg;476;3.5;2680619;1246041;2660;-1.2;91.8
